sale_id,sale_date,product_id,customer_id,total,rating
8373,3/15/2024,1,277,350,3
8609,3/23/2024,1,277,350,3
9004,4/17/2024,3,277,250,5
9278,5/15/2024,1,277,350,5
840,3/17/2023,25,277,600,3
1379,5/6/2023,3,277,250,4
4653,11/9/2023,2,277,900,2
9950,8/9/2024,2,277,900,5
9956,8/9/2024,3,277,250,2
8668,3/24/2024,4,277,600,2
5164,11/27/2023,2,277,900,5
9187,5/6/2024,3,277,250,3
8171,3/7/2024,4,278,600,3
8282,3/11/2024,4,278,600,4
9439,6/2/2024,3,278,250,4
9525,6/15/2024,3,278,250,4
458,2/14/2023,10,278,1800,2
3954,10/14/2023,11,278,550,5
8085,3/5/2024,1,278,350,3
9265,5/14/2024,1,278,350,4
2901,9/10/2023,22,278,400,5
6187,12/31/2023,14,278,320,2
7019,1/29/2024,4,278,600,4
1827,6/15/2023,26,278,900,3
3683,10/5/2023,8,278,750,4
4690,11/10/2023,7,278,1500,2
5879,12/20/2023,14,278,320,3
316,1/31/2023,23,278,250,2
1133,4/14/2023,11,278,550,3
4115,10/21/2023,7,278,1500,5
6956,1/27/2024,3,278,250,4
6983,1/28/2024,4,278,600,5
5182,11/27/2023,8,279,750,4
7477,2/14/2024,2,279,900,4
8214,3/9/2024,1,279,350,2
8558,3/21/2024,2,279,900,3
1458,5/13/2023,4,279,600,3
1951,7/1/2023,11,279,550,3
4048,10/18/2023,9,279,700,5
6585,1/13/2024,4,279,600,4
2541,8/25/2023,24,279,500,3
5034,11/21/2023,11,279,550,5
7073,1/31/2024,3,279,250,2
2495,8/21/2023,24,279,500,2
5292,12/1/2023,4,279,600,5
5304,12/1/2023,6,279,1200,2
649,3/2/2023,10,279,1800,3
4333,10/29/2023,1,279,350,5
7661,2/21/2024,3,279,250,5
8180,3/8/2024,1,279,350,3
5737,12/16/2023,5,280,450,2
7568,2/18/2024,1,280,350,4
8876,4/2/2024,1,280,350,3
9666,7/2/2024,3,280,250,2
882,3/22/2023,15,280,350,3
1557,5/22/2023,6,280,1200,3
2432,8/14/2023,24,280,500,4
2974,9/12/2023,24,280,500,3
3418,9/27/2023,22,280,400,4
3816,10/10/2023,3,280,250,2
3852,10/11/2023,7,280,1500,2
4087,10/20/2023,4,280,600,3
4306,10/28/2023,3,280,250,4
4441,11/2/2023,5,280,450,5
6889,1/25/2024,2,280,900,2
1503,5/17/2023,9,280,700,4
2632,9/1/2023,24,280,500,2
7489,2/14/2024,4,280,600,5
9995,8/13/2024,4,280,600,2
3258,9/22/2023,21,280,650,3
7686,2/22/2024,1,280,350,5
7719,2/23/2024,2,280,900,4
8964,4/13/2024,2,280,900,3
10375,9/30/2024,3,280,250,4
1369,5/5/2023,9,280,700,3
6463,1/9/2024,14,280,320,4
9750,7/14/2024,2,281,900,5
10172,9/6/2024,1,281,350,5
1250,4/25/2023,22,281,400,3
4354,10/29/2023,11,281,550,4
9826,7/25/2024,1,281,350,4
3577,10/2/2023,1,281,350,4
1339,5/2/2023,14,281,320,5
3077,9/16/2023,22,281,400,2
4239,10/26/2023,1,281,350,2
5810,12/18/2023,10,281,1800,4
3102,9/17/2023,23,281,250,2
4753,11/12/2023,8,281,750,4
5503,12/7/2023,11,281,550,5
6008,12/25/2023,14,281,320,5
9561,6/20/2024,2,281,900,3
10127,9/1/2024,1,281,350,5
5537,12/8/2023,9,282,700,5
5844,12/19/2023,14,282,320,4
6088,12/27/2023,14,282,320,2
7418,2/12/2024,3,282,250,3
10271,9/19/2024,1,282,350,2
216,1/24/2023,2,282,900,4
437,2/12/2023,6,282,1200,4
516,2/20/2023,3,282,250,2
1276,4/27/2023,24,282,500,4
1893,6/24/2023,6,282,1200,5
2508,8/22/2023,24,282,500,3
3193,9/19/2023,24,282,500,3
8618,3/23/2024,2,282,900,3
4895,11/17/2023,5,282,450,2
9271,5/14/2024,3,282,250,3
4746,11/12/2023,4,282,600,4
4815,11/14/2023,7,282,1500,2
6854,1/23/2024,4,282,600,2
7476,2/14/2024,2,282,900,3
7702,2/23/2024,1,282,350,2
8604,3/22/2024,4,282,600,4
7199,2/6/2024,1,283,350,2
8573,3/21/2024,4,283,600,5
9556,6/19/2024,2,283,900,5
9655,7/1/2024,4,283,600,2
2875,9/9/2023,23,283,250,3
4336,10/29/2023,2,283,900,3
7242,2/7/2024,2,283,900,5
1422,5/9/2023,19,283,300,2
4473,11/3/2023,5,283,450,2
5113,11/25/2023,3,283,250,5
5290,12/1/2023,3,283,250,2
8026,3/3/2024,1,283,350,5
2977,9/12/2023,24,283,500,2
121,1/14/2023,23,283,250,3
1833,6/16/2023,7,283,1500,3
6975,1/28/2024,2,283,900,5
5777,12/18/2023,1,284,350,5
85,1/10/2023,22,284,400,4
858,3/19/2023,24,284,500,3
911,3/25/2023,16,284,500,5
1801,6/13/2023,14,284,320,3
3057,9/15/2023,24,284,500,3
3431,9/27/2023,24,284,500,3
3469,9/28/2023,24,284,500,5
3775,10/8/2023,11,284,550,3
4324,10/28/2023,9,284,700,2
7868,2/28/2024,2,284,900,4
486,2/16/2023,6,284,1200,3
1731,6/6/2023,15,284,350,2
2671,9/3/2023,24,284,500,4
2849,9/9/2023,21,284,650,2
4995,11/20/2023,6,284,1200,5
7851,2/27/2024,3,284,250,4
8104,3/5/2024,3,284,250,5
9938,8/7/2024,3,284,250,2
6160,12/30/2023,14,284,320,3
9142,5/2/2024,1,284,350,3
5374,12/2/2023,11,285,550,2
5765,12/17/2023,6,285,1200,2
5871,12/20/2023,14,285,320,2
6570,1/13/2024,3,285,250,2
7717,2/23/2024,2,285,900,5
8216,3/9/2024,1,285,350,4
729,3/8/2023,14,285,320,4
1131,4/14/2023,9,285,700,4
7359,2/11/2024,1,285,350,4
2260,7/28/2023,17,285,600,2
2750,9/5/2023,24,285,500,4
2867,9/9/2023,22,285,400,4
3448,9/28/2023,22,285,400,2
8912,4/6/2024,1,285,350,3
5376,12/3/2023,1,286,350,2
5527,12/8/2023,7,286,1500,2
8046,3/3/2024,3,286,250,5
9284,5/16/2024,1,286,350,5
2782,9/6/2023,24,286,500,3
6639,1/16/2024,1,286,350,2
6950,1/27/2024,1,286,350,5
9192,5/7/2024,3,286,250,4
9582,6/23/2024,1,286,350,5
9771,7/18/2024,2,286,900,5
1602,5/26/2023,17,286,600,3
1059,4/8/2023,1,286,350,2
7608,2/19/2024,2,286,900,2
8976,4/15/2024,1,287,350,5
2497,8/21/2023,24,287,500,2
6708,1/18/2024,3,287,250,5
1342,5/2/2023,28,287,300,5
1463,5/13/2023,13,287,450,5
5530,12/8/2023,8,287,750,5
3309,9/23/2023,23,287,250,2
3544,10/1/2023,22,287,400,2
6393,1/7/2024,14,288,320,4
9996,8/13/2024,4,288,600,5
10040,8/20/2024,2,288,900,5
10248,9/15/2024,3,288,250,4
4212,10/24/2023,9,288,700,5
7104,2/2/2024,1,288,350,4
6011,12/25/2023,14,288,320,5
6826,1/23/2024,1,288,350,3
9562,6/20/2024,3,288,250,4
805,3/14/2023,20,289,800,3
1692,6/3/2023,25,289,600,5
3189,9/19/2023,24,289,500,2
5974,12/23/2023,14,289,320,3
6546,1/12/2024,4,289,600,2
9878,8/2/2024,1,289,350,5
233,1/24/2023,20,289,800,2
3493,9/29/2023,23,289,250,3
4558,11/5/2023,9,289,700,4
5559,12/9/2023,6,289,1200,5
1622,5/28/2023,13,289,450,4
8832,3/30/2024,4,289,600,3
9605,6/25/2024,1,289,350,2
9917,8/5/2024,3,289,250,2
7966,3/2/2024,1,290,350,5
3758,10/7/2023,9,290,700,2
4932,11/18/2023,8,290,750,4
6651,1/16/2024,3,290,250,4
9755,7/15/2024,1,290,350,3
1543,5/21/2023,3,290,250,4
6764,1/20/2024,3,290,250,3
8569,3/21/2024,4,290,600,3
1598,5/26/2023,11,290,550,4
5236,11/29/2023,7,290,1500,3
8011,3/2/2024,3,290,250,2
925,3/27/2023,15,291,350,4
2574,8/28/2023,24,291,500,2
6670,1/17/2024,1,291,350,5
4339,10/29/2023,4,291,600,3
4980,11/19/2023,11,292,550,3
9794,7/20/2024,3,292,250,5
1223,4/23/2023,11,292,550,2
1652,6/1/2023,1,292,350,2
3580,10/2/2023,3,292,250,4
4891,11/17/2023,4,292,600,5
3990,10/16/2023,4,292,600,3
9195,5/7/2024,4,292,600,4
17,1/3/2023,4,292,600,3
1592,5/25/2023,18,292,450,4
2796,9/7/2023,23,292,250,5
4265,10/27/2023,3,292,250,2
7065,1/31/2024,3,292,250,4
5812,12/18/2023,11,293,550,2
10183,9/7/2024,2,293,900,2
4076,10/19/2023,9,293,700,3
9507,6/12/2024,4,293,600,4
3097,9/17/2023,22,293,400,5
5385,12/3/2023,3,293,250,4
6221,1/1/2024,14,293,320,2
7055,1/31/2024,1,293,350,4
9589,6/23/2024,2,293,900,3
10165,9/5/2024,3,293,250,4
870,3/21/2023,13,293,450,5
1266,4/27/2023,6,293,1200,3
5627,12/11/2023,9,293,700,5
8683,3/25/2024,2,293,900,3
10370,9/30/2024,2,293,900,4
5422,12/4/2023,8,294,750,2
7255,2/7/2024,4,294,600,4
8855,3/31/2024,3,294,250,3
10192,9/8/2024,4,294,600,3
1298,4/29/2023,27,294,200,4
1641,5/30/2023,21,294,650,4
1834,6/16/2023,8,294,750,4
7460,2/13/2024,4,294,600,3
7558,2/17/2024,3,294,250,3
104,1/12/2023,19,294,300,5
657,3/2/2023,23,294,250,3
4463,11/2/2023,11,294,550,3
4946,11/18/2023,11,294,550,4
5403,12/4/2023,1,294,350,2
4856,11/15/2023,9,294,700,2
7548,2/17/2024,2,294,900,2
7682,2/22/2024,1,294,350,4
5900,12/21/2023,14,295,320,4
9056,4/22/2024,4,295,600,3
9581,6/22/2024,3,295,250,3
9896,8/4/2024,1,295,350,5
238,1/25/2023,7,295,1500,2
2507,8/22/2023,24,295,500,2
3490,9/29/2023,22,295,400,4
7294,2/9/2024,1,295,350,4
673,3/3/2023,28,295,300,4
2377,8/10/2023,24,295,500,2
2651,9/2/2023,24,295,500,5
4709,11/11/2023,1,295,350,2
7368,2/11/2024,2,295,900,5
7978,3/2/2024,1,295,350,4
8207,3/8/2024,4,295,600,3
8236,3/9/2024,4,295,600,4
10292,9/21/2024,1,295,350,3
1585,5/24/2023,20,295,800,3
8004,3/2/2024,3,295,250,5
8429,3/16/2024,4,296,600,3
9424,5/31/2024,2,296,900,2
3178,9/19/2023,23,296,250,4
1377,5/5/2023,28,296,300,2
4832,11/14/2023,11,296,550,2
6201,12/31/2023,14,296,320,5
6432,1/8/2024,14,297,320,4
8455,3/17/2024,3,297,250,4
8709,3/26/2024,2,297,900,5
9538,6/16/2024,3,297,250,5
10021,8/17/2024,1,297,350,3
10043,8/20/2024,4,297,600,2
4561,11/6/2023,1,297,350,2
5084,11/23/2023,9,297,700,4
8050,3/3/2024,4,297,600,3
70,1/8/2023,23,297,250,3
8641,3/24/2024,1,297,350,2
9322,5/20/2024,1,297,350,3
1979,7/3/2023,1,298,350,5
2518,8/23/2023,24,298,500,3
5223,11/29/2023,3,298,250,5
9018,4/19/2024,1,298,350,2
5885,12/21/2023,14,298,320,3
6945,1/27/2024,1,298,350,4
9313,5/19/2024,1,298,350,2
5599,12/10/2023,8,299,750,4
3976,10/15/2023,9,299,700,2
4767,11/13/2023,1,299,350,4
5548,12/9/2023,2,299,900,5
6273,1/3/2024,14,299,320,2
7015,1/29/2024,3,299,250,3
5441,12/5/2023,3,299,250,3
7332,2/10/2024,2,299,900,2
8098,3/5/2024,2,299,900,3
8887,4/3/2024,2,299,900,5
10068,8/23/2024,2,299,900,2
5764,12/17/2023,5,299,450,3
6482,1/10/2024,14,300,320,3
1912,6/27/2023,10,300,1800,5
2723,9/5/2023,24,300,500,3
5716,12/15/2023,9,300,700,2
1048,4/6/2023,23,300,250,3
1122,4/13/2023,18,300,450,3
1216,4/22/2023,27,300,200,3
3932,10/14/2023,3,300,250,2
4410,11/1/2023,8,300,750,5
7674,2/21/2024,4,300,600,3
1613,5/27/2023,18,300,450,3
2438,8/15/2023,24,300,500,2
6483,1/10/2024,14,300,320,2
6678,1/17/2024,2,300,900,5
5027,11/21/2023,8,301,750,2
1346,5/3/2023,18,301,450,3
2469,8/18/2023,24,301,500,2
4092,10/20/2023,5,301,450,2
5404,12/4/2023,1,301,350,3
7874,2/28/2024,4,301,600,3
4223,10/25/2023,3,301,250,2
7898,2/29/2024,3,301,250,3
9455,6/5/2024,1,301,350,3
7688,2/22/2024,1,302,350,2
8496,3/19/2024,1,302,350,3
5053,11/22/2023,7,302,1500,4
5417,12/4/2023,7,302,1500,3
8697,3/25/2024,4,302,600,5
1411,5/9/2023,3,302,250,4
3390,9/26/2023,21,302,650,3
6989,1/28/2024,4,302,600,3
439,2/12/2023,10,302,1800,4
3205,9/20/2023,22,302,400,5
6236,1/2/2024,14,302,320,2
6929,1/26/2024,3,302,250,3
8570,3/21/2024,4,302,600,3
5298,12/1/2023,5,303,450,2
8070,3/4/2024,3,303,250,4
1933,6/29/2023,10,303,1800,4
5358,12/2/2023,6,303,1200,3
7671,2/21/2024,4,303,600,3
8200,3/8/2024,3,303,250,3
2233,7/26/2023,3,303,250,4
3186,9/19/2023,24,303,500,2
8785,3/29/2024,1,303,350,3
263,1/27/2023,15,303,350,5
656,3/2/2023,22,303,400,3
2577,8/28/2023,24,303,500,4
4794,11/13/2023,9,304,700,4
9528,6/15/2024,4,304,600,5
5266,11/30/2023,5,304,450,2
5669,12/13/2023,8,304,750,3
592,2/26/2023,1,304,350,5
842,3/18/2023,1,304,350,2
4245,10/26/2023,3,304,250,4
8626,3/23/2024,3,304,250,2
9681,7/4/2024,4,304,600,3
9757,7/15/2024,3,304,250,3
1312,5/1/2023,2,304,900,5
8155,3/7/2024,1,304,350,5
9903,8/4/2024,3,304,250,3
5064,11/23/2023,1,305,350,5
9245,5/11/2024,4,305,600,3
5022,11/21/2023,6,305,1200,3
11,1/2/2023,14,305,320,3
197,1/22/2023,2,305,900,4
8360,3/14/2024,3,305,250,4
5586,12/10/2023,4,305,600,3
7795,2/25/2024,4,305,600,4
9367,5/25/2024,2,305,900,3
5062,11/22/2023,11,306,550,2
7279,2/8/2024,3,306,250,4
7920,3/1/2024,1,306,350,4
1316,5/1/2023,11,306,550,4
2288,7/31/2023,9,306,700,5
3143,9/18/2023,23,306,250,2
4475,11/3/2023,5,306,450,3
9101,4/28/2024,3,306,250,2
1421,5/9/2023,17,306,600,5
3425,9/27/2023,23,306,250,5
4770,11/13/2023,3,306,250,2
7706,2/23/2024,1,306,350,3
2333,8/4/2023,24,306,500,2
9000,4/17/2024,3,306,250,4
6031,12/25/2023,14,307,320,2
10291,9/20/2024,4,307,600,4
4403,11/1/2023,6,307,1200,3
4447,11/2/2023,7,307,1500,3
7976,3/2/2024,1,307,350,3
8176,3/8/2024,1,307,350,3
10114,8/29/2024,3,307,250,3
3539,10/1/2023,21,307,650,4
6645,1/16/2024,2,307,900,2
7236,2/7/2024,1,307,350,3
7421,2/12/2024,3,307,250,5
8393,3/15/2024,3,307,250,3
9647,7/1/2024,1,307,350,4
660,3/3/2023,1,307,350,2
4414,11/1/2023,9,307,700,3
5341,12/1/2023,11,308,550,3
6389,1/7/2024,14,308,320,5
8792,3/29/2024,2,308,900,5
5057,11/22/2023,9,308,700,2
7163,2/4/2024,3,308,250,5
869,3/21/2023,6,308,1200,2
5418,12/4/2023,7,308,1500,2
9423,5/31/2024,1,308,350,4
7108,2/2/2024,2,308,900,5
2874,9/9/2023,23,309,250,2
5366,12/2/2023,8,309,750,5
5696,12/14/2023,8,309,750,5
8425,3/16/2024,4,309,600,3
957,3/30/2023,21,309,650,2
1071,4/9/2023,1,309,350,2
3484,9/29/2023,22,309,400,2
4137,10/22/2023,6,309,1200,5
4468,11/3/2023,2,309,900,2
8483,3/18/2024,4,309,600,3
4978,11/19/2023,10,309,1800,4
7025,1/29/2024,4,309,600,2
5042,11/22/2023,3,310,250,3
7431,2/12/2024,4,310,600,4
8230,3/9/2024,3,310,250,2
8664,3/24/2024,4,310,600,5
10285,9/20/2024,2,310,900,5
4488,11/3/2023,9,310,700,3
387,2/7/2023,23,310,250,4
1180,4/19/2023,18,310,450,3
3227,9/21/2023,21,310,650,3
4316,10/28/2023,7,310,1500,5
6071,12/27/2023,14,310,320,2
9401,5/28/2024,4,310,600,3
2234,7/26/2023,10,310,1800,5
6561,1/13/2024,2,310,900,5
8817,3/30/2024,2,310,900,5
9994,8/13/2024,3,311,250,5
831,3/17/2023,3,311,250,4
1808,6/14/2023,12,311,300,3
4400,11/1/2023,6,311,1200,2
4628,11/8/2023,5,311,450,2
6729,1/19/2024,2,311,900,5
9186,5/6/2024,2,311,900,4
8190,3/8/2024,2,312,900,3
9535,6/16/2024,2,312,900,3
7865,2/28/2024,2,312,900,3
1260,4/26/2023,18,312,450,5
3826,10/10/2023,7,312,1500,2
8133,3/6/2024,2,312,900,3
8956,4/12/2024,4,312,600,4
9470,6/7/2024,2,312,900,3
4791,11/13/2023,8,313,750,5
4902,11/17/2023,9,313,700,5
2201,7/23/2023,2,313,900,4
3353,9/25/2023,21,313,650,2
2095,7/14/2023,14,313,320,3
7459,2/13/2024,4,313,600,3
2466,8/18/2023,24,313,500,3
5163,11/27/2023,1,313,350,3
1774,6/10/2023,14,314,320,4
2961,9/12/2023,21,314,650,4
5305,12/1/2023,6,314,1200,5
282,1/29/2023,17,314,600,3
2860,9/9/2023,22,314,400,4
8936,4/9/2024,4,314,600,3
6953,1/27/2024,2,315,900,3
4067,10/19/2023,4,315,600,5
5580,12/10/2023,3,315,250,4
2818,9/7/2023,24,315,500,5
8736,3/27/2024,3,315,250,3
8958,4/12/2024,4,315,600,3
5500,12/7/2023,10,316,1800,4
614,2/28/2023,4,316,600,3
1368,5/4/2023,25,316,600,2
3961,10/15/2023,2,316,900,4
7340,2/10/2024,3,316,250,3
10185,9/7/2024,3,316,250,5
560,2/23/2023,9,316,700,4
3808,10/9/2023,11,316,550,5
5572,12/9/2023,11,316,550,5
9873,8/1/2024,3,316,250,4
10092,8/26/2024,3,316,250,5
7039,1/30/2024,3,317,250,3
2281,7/30/2023,18,317,450,5
1162,4/17/2023,15,317,350,2
1416,5/9/2023,10,317,1800,2
3185,9/19/2023,24,317,500,4
4873,11/16/2023,4,317,600,4
7800,2/26/2024,2,318,900,4
10351,9/27/2024,4,318,600,3
615,2/28/2023,5,318,450,5
2343,8/6/2023,24,318,500,3
3044,9/15/2023,23,318,250,5
6944,1/27/2024,1,318,350,2
7151,2/4/2024,1,318,350,4
8045,3/3/2024,3,318,250,3
8471,3/18/2024,2,318,900,5
2132,7/17/2023,26,318,900,2
3068,9/16/2023,21,318,650,2
4023,10/17/2023,9,318,700,2
6916,1/26/2024,1,318,350,3
1029,4/5/2023,11,318,550,2
1530,5/19/2023,12,318,300,4
1082,4/9/2023,15,319,350,3
1241,4/24/2023,27,319,200,4
4649,11/9/2023,1,319,350,3
5308,12/1/2023,6,319,1200,4
6488,1/10/2024,14,319,320,4
9277,5/14/2024,4,319,600,2
500,2/17/2023,24,319,500,4
565,2/23/2023,22,319,400,5
2339,8/5/2023,24,319,500,3
9641,6/30/2024,2,319,900,5
4842,11/15/2023,2,320,900,5
7937,3/1/2024,2,320,900,5
1843,6/17/2023,17,320,600,5
2013,7/6/2023,15,320,350,3
2888,9/9/2023,24,320,500,3
4827,11/14/2023,10,320,1800,2
8294,3/12/2024,1,320,350,5
8745,3/27/2024,4,320,600,3
9627,6/28/2024,2,320,900,5
7995,3/2/2024,2,320,900,4
9459,6/5/2024,3,320,250,4
9793,7/20/2024,3,320,250,2
5031,11/21/2023,10,321,1800,5
10374,9/30/2024,3,321,250,3
9394,5/27/2024,3,321,250,5
2307,8/2/2023,10,321,1800,5
6286,1/3/2024,14,321,320,2
7341,2/10/2024,3,322,250,5
2265,7/29/2023,8,322,750,5
5779,12/18/2023,1,322,350,2
6856,1/23/2024,4,322,600,3
8301,3/12/2024,2,322,900,3
976,3/31/2023,22,322,400,2
4924,11/18/2023,5,322,450,3
6952,1/27/2024,2,322,900,5
7845,2/27/2024,3,322,250,5
8939,4/10/2024,2,322,900,2
6867,1/24/2024,2,322,900,5
5126,11/25/2023,9,323,700,2
6560,1/13/2024,1,323,350,3
6937,1/26/2024,3,323,250,3
7158,2/4/2024,2,323,900,5
8344,3/14/2024,1,323,350,3
9916,8/5/2024,3,323,250,2
9303,5/17/2024,3,323,250,5
10207,9/11/2024,2,323,900,3
4825,11/14/2023,9,323,700,5
2348,8/6/2023,24,323,500,4
6684,1/17/2024,3,324,250,2
7085,2/1/2024,2,324,900,5
4713,11/11/2023,2,324,900,5
5568,12/9/2023,10,324,1800,2
7164,2/4/2024,3,324,250,4
3018,9/14/2023,23,324,250,3
6396,1/7/2024,14,324,320,3
8389,3/15/2024,2,324,900,3
5933,12/22/2023,14,325,320,3
9396,5/28/2024,1,325,350,5
9858,7/30/2024,1,325,350,2
2034,7/8/2023,12,325,300,4
4021,10/17/2023,9,325,700,4
7633,2/20/2024,1,325,350,4
2575,8/28/2023,24,325,500,5
4711,11/11/2023,2,325,900,4
7456,2/13/2024,4,325,600,3
7531,2/16/2024,4,325,600,3
10097,8/27/2024,1,325,350,4
5813,12/18/2023,11,325,550,4
6034,12/26/2023,14,326,320,4
6324,1/4/2024,14,326,320,4
8552,3/21/2024,1,326,350,2
2830,9/8/2023,21,326,650,3
3062,9/15/2023,24,326,500,4
4054,10/18/2023,11,326,550,3
4394,11/1/2023,4,326,600,2
3386,9/26/2023,21,326,650,2
8460,3/17/2024,4,326,600,2
9431,5/31/2024,4,326,600,4
9818,7/23/2024,4,326,600,3
3363,9/25/2023,22,326,400,3
4689,11/10/2023,7,326,1500,4
5746,12/16/2023,9,327,700,2
4992,11/20/2023,4,327,600,2
5075,11/23/2023,7,327,1500,5
9928,8/6/2024,4,327,600,4
1270,4/27/2023,14,327,320,3
1454,5/12/2023,18,327,450,4
4107,10/21/2023,2,327,900,2
4133,10/22/2023,3,327,250,2
1265,4/27/2023,4,327,600,3
5218,11/28/2023,10,328,1800,5
7715,2/23/2024,2,328,900,2
8233,3/9/2024,4,328,600,3
1732,6/6/2023,16,328,500,4
8892,4/4/2024,1,328,350,4
2664,9/2/2023,24,328,500,5
4423,11/1/2023,11,328,550,2
5265,11/30/2023,4,328,600,4
10362,9/29/2024,2,328,900,2
1222,4/23/2023,6,328,1200,3
10355,9/28/2024,3,328,250,3
6384,1/6/2024,14,329,320,3
7526,2/16/2024,2,329,900,2
4386,10/31/2023,10,329,1800,4
6272,1/3/2024,14,329,320,5
3992,10/16/2023,6,329,1200,5
5224,11/29/2023,4,329,600,2
9315,5/19/2024,3,329,250,4
318,1/31/2023,27,329,200,2
567,2/23/2023,25,329,600,2
2335,8/4/2023,24,329,500,5
4831,11/14/2023,11,329,550,3
7507,2/15/2024,3,329,250,3
10159,9/5/2024,1,329,350,3
9649,7/1/2024,2,330,900,3
1794,6/12/2023,2,330,900,5
9037,4/20/2024,4,330,600,3
9402,5/28/2024,4,330,600,3
2989,9/13/2023,22,330,400,4
9971,8/11/2024,2,330,900,3
6,1/1/2023,21,330,650,2
6104,12/28/2023,14,330,320,4
6654,1/16/2024,3,330,250,3
7784,2/25/2024,4,330,600,4
8479,3/18/2024,2,331,900,3
3777,10/9/2023,1,331,350,2
5545,12/9/2023,1,331,350,4
7041,1/30/2024,3,331,250,5
3181,9/19/2023,23,331,250,3
5512,12/8/2023,2,331,900,5
8281,3/11/2024,4,331,600,3
9145,5/2/2024,2,331,900,2
5258,11/30/2023,2,332,900,3
7651,2/20/2024,4,332,600,2
9014,4/18/2024,4,332,600,5
9323,5/20/2024,1,332,350,4
1654,6/1/2023,2,332,900,3
4208,10/24/2023,7,332,1500,4
7344,2/10/2024,3,332,250,2
8328,3/13/2024,2,332,900,2
4741,11/12/2023,3,333,250,5
6404,1/7/2024,14,333,320,4
6361,1/6/2024,14,333,320,3
6674,1/17/2024,2,333,900,5
374,2/6/2023,10,333,1800,5
730,3/8/2023,23,333,250,2
996,4/2/2023,14,333,320,4
2178,7/21/2023,16,333,500,5
8461,3/17/2024,4,333,600,3
8925,4/8/2024,2,334,900,3
9181,5/5/2024,4,334,600,3
1140,4/14/2023,18,334,450,4
2694,9/3/2023,24,334,500,5
6114,12/28/2023,14,334,320,5
7807,2/26/2024,2,334,900,4
8822,3/30/2024,3,334,250,4
9418,5/30/2024,3,334,250,3
2612,9/1/2023,24,334,500,3
2668,9/3/2023,24,334,500,5
2733,9/5/2023,24,334,500,4
3369,9/25/2023,23,334,250,5
4362,10/30/2023,7,334,1500,4
6452,1/9/2024,14,334,320,3
4540,11/5/2023,4,334,600,3
4879,11/16/2023,6,334,1200,4
6427,1/8/2024,14,334,320,3
8005,3/2/2024,3,335,250,3
6675,1/17/2024,2,335,900,5
8750,3/28/2024,1,335,350,5
9504,6/12/2024,2,335,900,5
1526,5/19/2023,2,335,900,3
10115,8/29/2024,4,335,600,5
6552,1/12/2024,4,335,600,4
465,2/15/2023,5,336,450,5
6879,1/24/2024,4,336,600,5
8985,4/15/2024,4,336,600,2
1398,5/8/2023,6,336,1200,2
3084,9/16/2023,24,336,500,4
8581,3/22/2024,1,336,350,3
8659,3/24/2024,4,336,600,5
7614,2/19/2024,2,337,900,2
7956,3/1/2024,4,337,600,5
9626,6/28/2024,1,337,350,3
6241,1/2/2024,14,337,320,3
705,3/6/2023,6,337,1200,4
4022,10/17/2023,9,337,700,4
4810,11/14/2023,4,337,600,4
6122,12/28/2023,14,337,320,2
6961,1/27/2024,3,337,250,5
7929,3/1/2024,2,337,900,2
7652,2/21/2024,1,338,350,3
9134,5/1/2024,3,338,250,5
9985,8/12/2024,3,338,250,2
962,3/31/2023,2,338,900,3
6701,1/18/2024,2,338,900,4
5428,12/4/2023,11,338,550,3
6162,12/30/2023,14,338,320,3
10044,8/20/2024,4,338,600,3
2904,9/10/2023,22,338,400,2
6074,12/27/2023,14,339,320,4
188,1/21/2023,15,339,350,5
945,3/29/2023,28,339,300,4
2112,7/16/2023,13,339,450,2
4363,10/30/2023,7,339,1500,2
5331,12/1/2023,10,339,1800,4
6375,1/6/2024,14,339,320,4
308,1/31/2023,6,339,1200,5
6167,12/30/2023,14,339,320,4
4748,11/12/2023,5,340,450,3
2103,7/15/2023,18,340,450,2
3059,9/15/2023,24,340,500,2
5019,11/21/2023,5,340,450,3
7612,2/19/2024,2,340,900,3
2801,9/7/2023,24,340,500,5
7782,2/25/2024,3,340,250,5
8053,3/4/2024,1,340,350,2
9661,7/1/2024,4,340,600,5
5390,12/3/2023,4,341,600,4
6859,1/24/2024,1,341,350,4
20,1/3/2023,8,341,750,3
8679,3/25/2024,2,341,900,5
10,1/2/2023,4,341,600,2
547,2/22/2023,15,341,350,5
1033,4/5/2023,25,341,600,3
2588,8/30/2023,24,341,500,2
5026,11/21/2023,8,342,750,5
8578,3/22/2024,1,342,350,2
5963,12/23/2023,14,342,320,3
8640,3/24/2024,1,342,350,3
5312,12/1/2023,7,342,1500,4
6302,1/4/2024,14,342,320,3
8575,3/22/2024,1,343,350,3
10179,9/7/2024,1,343,350,2
2043,7/9/2023,8,343,750,4
2156,7/20/2023,8,343,750,2
7030,1/30/2024,2,343,900,5
7475,2/14/2024,2,343,900,2
1829,6/15/2023,28,343,300,5
3213,9/20/2023,24,343,500,5
4712,11/11/2023,2,343,900,3
9816,7/23/2024,3,343,250,4
10026,8/18/2024,3,344,250,5
8888,4/3/2024,3,344,250,2
3211,9/20/2023,23,344,250,5
7808,2/26/2024,2,344,900,2
8100,3/5/2024,2,344,900,5
2605,8/31/2023,24,344,500,5
3723,10/6/2023,11,344,550,5
3979,10/15/2023,10,344,1800,5
4877,11/16/2023,5,344,450,2
